FREIE WÄHLER;FREIE WÄHLER;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
Volt;Volt Deutschland;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
HEIMAT;Die Heimat;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
PdH;Partei der Humanisten;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
DKP;Deutsche Kommunistische Partei;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
ABG;Aktion Bürger für Gerechtigkeit;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
dieBasis;Basisdemokratische Partei Deutschland;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
KLIMALISTE;Klimaliste Deutschland;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
PDV;Partei der Vernunft;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme nicht zu;-1
PdF;Partei des Fortschritts;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;16;Die EU soll Vorgaben für die Höhe der sozialen Grundsicherung in den Mitgliedstaaten machen.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
SPD;Sozialdemokratische Partei Deutschlands;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
AfD;Alternative für Deutschland;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
DIE LINKE;DIE LINKE;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
FDP;Freie Demokratische Partei;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
FAMILIE;Familien-Partei Deutschlands;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
Volt;Volt Deutschland;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
PIRATEN;Piratenpartei Deutschland;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
HEIMAT;Die Heimat;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;neutral;0
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
Bündnis C;Bündnis C - Christen für Deutschland;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
PdH;Partei der Humanisten;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
DKP;Deutsche Kommunistische Partei;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
ABG;Aktion Bürger für Gerechtigkeit;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
dieBasis;Basisdemokratische Partei Deutschland;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
KLIMALISTE;Klimaliste Deutschland;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
PDV;Partei der Vernunft;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme zu;1
PdF;Partei des Fortschritts;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;17;Betreiber sozialer Netzwerke sollen frei entscheiden dürfen, wie sie mit Desinformation auf ihren Plattformen umgehen.;stimme nicht zu;-1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;neutral;0
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
SPD;Sozialdemokratische Partei Deutschlands;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
AfD;Alternative für Deutschland;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme nicht zu;-1
DIE LINKE;DIE LINKE;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
FDP;Freie Demokratische Partei;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme nicht zu;-1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;neutral;0
Volt;Volt Deutschland;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
HEIMAT;Die Heimat;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme nicht zu;-1
PdH;Partei der Humanisten;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
DKP;Deutsche Kommunistische Partei;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
MLPD;Marxistisch-Leninistische Partei Deutschlands;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
ABG;Aktion Bürger für Gerechtigkeit;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme nicht zu;-1
dieBasis;Basisdemokratische Partei Deutschland;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;neutral;0
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;neutral;0
KLIMALISTE;Klimaliste Deutschland;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
PDV;Partei der Vernunft;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme nicht zu;-1
PdF;Partei des Fortschritts;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;18;In der EU sollen mehr Flächen als Naturschutzgebiete ausgewiesen werden.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
SPD;Sozialdemokratische Partei Deutschlands;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
AfD;Alternative für Deutschland;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme nicht zu;-1
DIE LINKE;DIE LINKE;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
FDP;Freie Demokratische Partei;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;19;EU-Fördermittel für Mitgliedstaaten, die Regeln und Werte der EU verletzen, sollen weiterhin zurückgehalten werden.;stimme zu;1
